((0, 0), (1, 0), (2, 0), (3, 0), (5, 0))	7185	309
((0, 0), (1, 0), (2, 0), (3, 0), (6, 0))	65	4
((0, 0), (1, 0), (2, 0), (4, 0))	4840	259
((0, 0), (1, 0), (2, 0), (4, 0), (5, 0))	1228	49
((0, 0), (1, 0), (2, 0), (5, 0))	220	10
((0, 0), (1, 0), (2, 0), (5, 0), (6, 0))	15	1
((0, 0), (1, 0), (3, 0))	6221	366
((0, 0), (1, 0), (3, 0), (4, 0))	3094	158
((0, 0), (1, 0), (3, 0), (4, 0), (5, 0))	1110	50
((0, 0), (1, 0), (3, 0), (5, 0))	12	1
((0, 0), (1, 0), (4, 0))	258	13
((0, 0), (1, 0), (4, 0), (5, 0))	44	2
((0, 0), (1, 0), (5, 0))	69	3
((0, 0), (2, 0))	7754	561
((0, 0), (2, 0), (3, 0))	4401	269
((0, 0), (2, 0), (3, 0), (4, 0))	3510	187
((0, 0), (2, 0), (3, 0), (4, 0), (5, 0))	961	44
((0, 0), (2, 0), (3, 0), (5, 0))	28	1
((0, 0), (2, 0), (4, 0))	55	3
((0, 0), (2, 0), (4, 0), (5, 0), (6, 0))	15	1
((0, 0), (3, 0))	1144	77
((0, 0), (3, 0), (4, 0))	600	32
((0, 0), (3, 0), (4, 0), (5, 0))	102	7
((0, 0), (3, 0), (4, 0), (5, 0), (6, 0))	16	1
((0, 0), (4, 0))	179	13
((0, 0), (4, 0), (5, 0))	9	1
((0, 0), (5, 0))	55	2
((0, 0), (6, 0))	17	1
((0, 1),)	13634	1903
((0, 1), (0, 2))	8401	741
((0, 1), (0, 2), (0, 3))	10759	652
((0, 1), (0, 2), (0, 3), (0, 4))	10031	535
((0, 1), (0, 2), (0, 3), (0, 4), (0, 5))	14321	645
((0, 1), (0, 2), (0, 3), (0, 4), (0, 6))	2531	100
((0, 1), (0, 2), (0, 3), (0, 4), (0, 7))	53	1
((0, 1), (0, 2), (0, 3), (0, 5))	201	12
((0, 1), (0, 2), (0, 3), (0, 5), (0, 6))	547	24
((0, 1), (0, 2), (0, 3), (0, 6))	65	4
((0, 1), (0, 2), (0, 4))	1867	96
((0, 1), (0, 2), (0, 4), (0, 5))	312	15
((0, 1), (0, 2), (0, 4), (0, 5), (0, 6))	1612	60
((0, 1), (0, 2), (0, 5), (0, 6), (0, 7))	20	1
((0, 1), (0, 2), (0, 6))	0	1
((0, 1), (0, 3))	1294	88
((0, 1), (0, 3), (0, 4))	1373	74
((0, 1), (0, 3), (0, 4), (0, 5))	301	14
((0, 1), (0, 3), (0, 4), (0, 5), (0, 6))	996	41
((0, 1), (0, 3), (0, 5))	19	1
((0, 1), (0, 4))	220	12
((0, 1), (0, 4), (0, 5))	27	2
((0, 1), (0, 5))	32	2
((0, 1), (0, 6))	34	1
((0, 1), (0, 6), (0, 7), (0, 8))	25	1
((0, 1), (1, 1))	68042	3924
((0, 1), (1, 1), (2, 1))	81221	4143
((0, 1), (1, 1), (2, 1), (3, 1))	63496	2994
((0, 1), (1, 1), (2, 1), (3, 1), (4, 1))	26506	1106
((0, 1), (1, 1), (2, 1), (3, 1), (5, 1))	12447	497
((0, 1), (1, 1), (2, 1), (3, 1), (6, 1))	137	6
((0, 1), (1, 1), (2, 1), (4, 1))	4056	196
((0, 1), (1, 1), (2, 1), (4, 1), (5, 1))	1895	73
((0, 1), (1, 1), (2, 1), (5, 1))	506	21
((0, 1), (1, 1), (2, 1), (5, 1), (6, 1))	124	5
((0, 1), (1, 1), (2, 1), (6, 1))	42	2
((0, 1), (1, 1), (2, 1), (7, 1))	21	1
((0, 1), (1, 1), (2, 1), (8, 1))	24	1
((0, 1), (1, 1), (3, 1))	8846	479
((0, 1), (1, 1), (3, 1), (4, 1))	2826	139
((0, 1), (1, 1), (3, 1), (4, 1), (5, 1))	1258	54
((0, 1), (1, 1), (3, 1), (5, 1))	14	1
((0, 1), (1, 1), (3, 1), (5, 1), (6, 1))	39	1
((0, 1), (1, 1), (4, 1))	831	46
((0, 1), (1, 1), (4, 1), (5, 1))	128	6
((0, 1), (1, 1), (5, 1))	129	7
((0, 1), (1, 1), (5, 1), (6, 1))	22	1
((0, 1), (1, 1), (6, 1))	18	1
((0, 1), (1, 1), (8, 1))	40	1
((0, 1), (2, 1))	6583	507
((0, 1), (2, 1), (3, 1))	2366	155
((0, 1), (2, 1), (3, 1), (4, 1))	459	24
((0, 1), (2, 1), (3, 1), (4, 1), (5, 1))	1583	63
((0, 1), (2, 1), (4, 1))	0	1
((0, 1), (2, 1), (4, 1), (5, 1))	16	1
((0, 1), (3, 1))	1384	100
((0, 1), (3, 1), (4, 1))	147	13
((0, 1), (3, 1), (4, 1), (5, 1))	21	1
((0, 1), (3, 1), (4, 1), (5, 1), (6, 1))	32	2
((0, 1), (4, 1))	285	17
((0, 1), (5, 1))	193	12
((0, 1), (5, 1), (6, 1), (7, 1))	12	1
((0, 1), (7, 1))	39	2
((0, 2),)	19586	2820
((0, 2), (0, 3))	13465	1208
((0, 2), (0, 3), (0, 4))	31794	1919
((0, 2), (0, 3), (0, 4), (0, 5))	13454	757
((0, 2), (0, 3), (0, 4), (0, 5), (0, 6))	15374	696
((0, 2), (0, 3), (0, 4), (0, 5), (0, 7))	2411	103
((0, 2), (0, 3), (0, 4), (0, 5), (0, 8))	114	5
((0, 2), (0, 3), (0, 4), (0, 6))	809	41
((0, 2), (0, 3), (0, 4), (0, 6), (0, 7))	2483	97
((0, 2), (0, 3), (0, 4), (0, 6), (0, 8))	25	1
((0, 2), (0, 3), (0, 4), (0, 7))	42	2
((0, 2), (0, 3), (0, 4), (0, 8))	28	1
((0, 2), (0, 3), (0, 5))	937	75
((0, 2), (0, 3), (0, 5), (0, 6))	387	26
((0, 2), (0, 3), (0, 5), (0, 6), (0, 7))	619	28
((0, 2), (0, 3), (0, 5), (0, 6), (0, 8))	23	1
((0, 2), (0, 3), (0, 6))	156	11
((0, 2), (0, 3), (0, 8))	85	6
((0, 2), (0, 4))	4570	274
((0, 2), (0, 4), (0, 5))	1594	89
((0, 2), (0, 4), (0, 5), (0, 6))	493	24
((0, 2), (0, 4), (0, 5), (0, 6), (0, 7))	1483	56
((0, 2), (0, 4), (0, 6))	18	1
((0, 2), (0, 5))	254	26
((0, 2), (0, 5), (0, 6))	83	4
((0, 2), (0, 5), (0, 6), (0, 7))	20	1
