((0, 2), (5, 2), (6, 2))	46	2
((0, 2), (6, 2))	53	1
((0, 2), (7, 2))	22	1
((0, 3),)	21668	3381
((0, 3), (0, 4))	49881	3921
((0, 3), (0, 4), (0, 5))	42443	2730
((0, 3), (0, 4), (0, 5), (0, 6))	15749	930
((0, 3), (0, 4), (0, 5), (0, 6), (0, 7))	23371	1096
((0, 3), (0, 4), (0, 5), (0, 6), (0, 8))	8549	416
((0, 3), (0, 4), (0, 5), (0, 7))	584	36
((0, 3), (0, 4), (0, 5), (0, 7), (0, 8))	6785	296
((0, 3), (0, 4), (0, 5), (0, 8))	611	35
((0, 3), (0, 4), (0, 6))	4037	247
((0, 3), (0, 4), (0, 6), (0, 7))	602	30
((0, 3), (0, 4), (0, 6), (0, 7), (0, 8))	9500	389
((0, 3), (0, 4), (0, 6), (0, 8))	70	4
((0, 3), (0, 4), (0, 7))	122	5
((0, 3), (0, 4), (0, 7), (0, 8))	97	6
((0, 3), (0, 4), (0, 8))	85	5
((0, 3), (0, 5))	1814	198
((0, 3), (0, 5), (0, 6))	1036	76
((0, 3), (0, 5), (0, 6), (0, 7))	284	14
((0, 3), (0, 5), (0, 6), (0, 7), (0, 8))	893	43
((0, 3), (0, 5), (0, 6), (0, 8))	18	2
((0, 3), (0, 5), (0, 7), (0, 8))	33	2
((0, 3), (0, 5), (0, 8))	23	1
((0, 3), (0, 6))	725	61
((0, 3), (0, 6), (0, 7))	75	6
((0, 3), (0, 6), (0, 7), (0, 8))	196	11
((0, 3), (0, 7))	39	4
((0, 3), (0, 7), (0, 8))	32	4
((0, 3), (0, 8))	238	12
((0, 3), (1, 3))	32179	2416
((0, 3), (1, 3), (2, 3))	47117	2546
((0, 3), (1, 3), (2, 3), (3, 3))	33728	1650
((0, 3), (1, 3), (2, 3), (3, 3), (4, 3))	146675	5335
((0, 3), (1, 3), (2, 3), (3, 3), (5, 3))	12262	452
((0, 3), (1, 3), (2, 3), (3, 3), (6, 3))	229	8
((0, 3), (1, 3), (2, 3), (4, 3))	579	25
((0, 3), (1, 3), (2, 3), (4, 3), (5, 3))	459	17
((0, 3), (1, 3), (2, 3), (5, 3))	311	15
((0, 3), (1, 3), (2, 3), (5, 3), (6, 3))	214	8
((0, 3), (1, 3), (2, 3), (6, 3))	74	3
((0, 3), (1, 3), (2, 3), (6, 3), (7, 3))	28	1
((0, 3), (1, 3), (3, 3))	9991	592
((0, 3), (1, 3), (3, 3), (4, 3))	404	20
((0, 3), (1, 3), (3, 3), (4, 3), (5, 3))	135	5
((0, 3), (1, 3), (3, 3), (5, 3))	42	2
((0, 3), (1, 3), (3, 3), (6, 3))	6	1
((0, 3), (1, 3), (4, 3))	238	10
((0, 3), (1, 3), (4, 3), (5, 3))	37	3
((0, 3), (1, 3), (5, 3))	295	17
((0, 3), (1, 3), (6, 3))	48	2
((0, 3), (1, 3), (8, 3))	10	1
((0, 3), (2, 3))	5954	447
((0, 3), (2, 3), (3, 3))	5398	319
((0, 3), (2, 3), (3, 3), (4, 3))	179	7
((0, 3), (2, 3), (3, 3), (4, 3), (5, 3))	29	1
((0, 3), (2, 3), (3, 3), (5, 3))	4	1
((0, 3), (2, 3), (6, 3))	16	1
((0, 3), (3, 3))	2171	174
((0, 3), (3, 3), (4, 3))	67	5
((0, 3), (4, 3))	42	4
((0, 3), (5, 3))	81	5
((0, 3), (6, 3))	21	1
((0, 4),)	62633	6876
((0, 4), (0, 5))	69541	5304
((0, 4), (0, 5), (0, 6))	72671	4406
((0, 4), (0, 5), (0, 6), (0, 7))	26646	1437
((0, 4), (0, 5), (0, 6), (0, 7), (0, 8))	26000	1197
((0, 4), (0, 5), (0, 6), (0, 8))	41893	2298
((0, 4), (0, 5), (0, 7))	7197	379
((0, 4), (0, 5), (0, 7), (0, 8))	24627	1154
((0, 4), (0, 5), (0, 8))	3342	198
((0, 4), (0, 6))	11248	631
((0, 4), (0, 6), (0, 7))	5672	246
((0, 4), (0, 6), (0, 7), (0, 8))	22020	935
((0, 4), (0, 6), (0, 8))	304	20
((0, 4), (0, 7))	569	32
((0, 4), (0, 7), (0, 8))	892	47
((0, 4), (0, 8))	409	29
((0, 4), (1, 4))	142974	9189
((0, 4), (1, 4), (2, 4))	168864	8840
((0, 4), (1, 4), (2, 4), (3, 4))	23295	1027
((0, 4), (1, 4), (2, 4), (3, 4), (5, 4))	12367	472
((0, 4), (1, 4), (2, 4), (3, 4), (6, 4))	682	29
((0, 4), (1, 4), (2, 4), (3, 4), (7, 4))	625	21
((0, 4), (1, 4), (2, 4), (3, 4), (8, 4))	50	2
((0, 4), (1, 4), (2, 4), (5, 4))	432	18
((0, 4), (1, 4), (2, 4), (5, 4), (6, 4))	237	10
((0, 4), (1, 4), (2, 4), (8, 4))	12	1
((0, 4), (1, 4), (3, 4))	723	41
((0, 4), (1, 4), (3, 4), (5, 4))	23	1
((0, 4), (1, 4), (5, 4))	97	5
((0, 4), (1, 4), (5, 4), (6, 4), (7, 4))	51	2
((0, 4), (1, 4), (6, 4))	28	1
((0, 4), (2, 4))	32923	2152
((0, 4), (2, 4), (3, 4))	328	16
((0, 4), (3, 4))	92	8
((0, 4), (3, 4), (5, 4))	28	1
((0, 4), (5, 4))	38	3
((0, 5),)	33596	5096
((0, 5), (0, 6))	32193	2919
((0, 5), (0, 6), (0, 7))	26554	1752
((0, 5), (0, 6), (0, 7), (0, 8))	54536	2954
((0, 5), (0, 6), (0, 8))	59635	3785
((0, 5), (0, 7))	3627	228
((0, 5), (0, 7), (0, 8))	19981	1074
((0, 5), (0, 8))	3686	267
((0, 5), (1, 5))	46183	3410
((0, 5), (1, 5), (2, 5))	44945	2477
((0, 5), (1, 5), (2, 5), (3, 5))	40975	1934
((0, 5), (1, 5), (2, 5), (3, 5), (4, 5))	321531	11748
((0, 5), (1, 5), (2, 5), (3, 5), (5, 5))	4896	177
((0, 5), (1, 5), (2, 5), (3, 5), (6, 5))	162	7
((0, 5), (1, 5), (2, 5), (3, 5), (7, 5))	24	1
((0, 5), (1, 5), (2, 5), (4, 5))	988	48
((0, 5), (1, 5), (2, 5), (4, 5), (5, 5))	678	27
((0, 5), (1, 5), (2, 5), (4, 5), (7, 5))	32	1
((0, 5), (1, 5), (2, 5), (5, 5))	266	14
((0, 5), (1, 5), (2, 5), (5, 5), (6, 5))	67	2
((0, 5), (1, 5), (2, 5), (6, 5))	161	8
((0, 5), (1, 5), (2, 5), (6, 5), (7, 5))	112	4
((0, 5), (1, 5), (2, 5), (7, 5))	38	2
((0, 5), (1, 5), (2, 5), (7, 5), (8, 5))	27	1
((0, 5), (1, 5), (3, 5))	9285	546
((0, 5), (1, 5), (3, 5), (4, 5))	555	31
((0, 5), (1, 5), (3, 5), (4, 5), (5, 5))	134	7
((0, 5), (1, 5), (3, 5), (5, 5))	50	1
((0, 5), (1, 5), (4, 5))	320	15
((0, 5), (1, 5), (4, 5), (5, 5))	40	1
((0, 5), (1, 5), (5, 5))	235	11
((0, 5), (1, 5), (5, 5), (6, 5))	18	1
((0, 5), (1, 5), (6, 5))	128	5
((0, 5), (1, 5), (7, 5))	10	1
((0, 5), (2, 5))	6746	492
((0, 5), (2, 5), (3, 5))	3660	226
((0, 5), (2, 5), (3, 5), (4, 5))	188	9
((0, 5), (2, 5), (3, 5), (4, 5), (5, 5))	78	4
((0, 5), (2, 5), (4, 5))	39	2
((0, 5), (3, 5))	1960	153
((0, 5), (3, 5), (4, 5))	90	6
((0, 5), (3, 5), (4, 5), (5, 5))	37	1
((0, 5), (3, 5), (5, 5))	20	1
((0, 5), (4, 5))	164	9
((0, 5), (4, 5), (5, 5))	28	1
((0, 5), (4, 5), (6, 5))	9	1
((0, 5), (5, 5))	206	8
((0, 5), (5, 5), (6, 5))	12	1
((0, 5), (6, 5))	90	5
((0, 5), (7, 5))	42	2
((0, 6),)	53246	7292
((0, 6), (0, 7))	31478	2782
((0, 6), (0, 7), (0, 8))	145077	7992
((0, 6), (0, 8))	52079	3493
((0, 6), (1, 6))	62015	4010
((0, 6), (1, 6), (2, 6))	213823	9614
((0, 6), (1, 6), (2, 6), (3, 6))	157664	6406
((0, 6), (1, 6), (2, 6), (3, 6), (4, 6))	136130	5280
((0, 6), (1, 6), (2, 6), (3, 6), (5, 6))	5590	210
((0, 6), (1, 6), (2, 6), (3, 6), (6, 6))	146	5
((0, 6), (1, 6), (2, 6), (4, 6))	5847	247
((0, 6), (1, 6), (2, 6), (4, 6), (5, 6))	2828	109
((0, 6), (1, 6), (2, 6), (4, 6), (6, 6))	59	2
((0, 6), (1, 6), (2, 6), (5, 6))	149	7
((0, 6), (1, 6), (2, 6), (5, 6), (6, 6))	47	2
((0, 6), (1, 6), (2, 6), (6, 6), (7, 6))	33	1
((0, 6), (1, 6), (3, 6))	5769	318
((0, 6), (1, 6), (3, 6), (4, 6))	1618	76
((0, 6), (1, 6), (3, 6), (4, 6), (5, 6))	1082	44
((0, 6), (1, 6), (3, 6), (5, 6))	7	1
((0, 6), (1, 6), (4, 6))	2791	138
((0, 6), (1, 6), (4, 6), (5, 6))	362	17
((0, 6), (1, 6), (5, 6))	792	34
((0, 6), (1, 6), (5, 6), (6, 6))	24	1
((0, 6), (1, 6), (6, 6))	423	18
((0, 6), (1, 6), (7, 6))	56	3
((0, 6), (2, 6))	35607	2164
((0, 6), (2, 6), (3, 6))	7802	423
((0, 6), (2, 6), (3, 6), (4, 6))	1580	80
((0, 6), (2, 6), (3, 6), (4, 6), (5, 6))	596	26
((0, 6), (2, 6), (4, 6))	265	16
((0, 6), (2, 6), (5, 6))	15	1
((0, 6), (3, 6))	3185	225
((0, 6), (3, 6), (4, 6))	993	61
((0, 6), (3, 6), (4, 6), (5, 6))	71	4
((0, 6), (3, 6), (4, 6), (5, 6), (6, 6))	106	4
((0, 6), (3, 6), (5, 6))	28	1
((0, 6), (4, 6))	2725	180
((0, 6), (4, 6), (5, 6))	116	6
((0, 6), (4, 6), (5, 6), (6, 6), (7, 6))	18	1
((0, 6), (4, 6), (6, 6))	6	1
((0, 6), (5, 6))	344	18
((0, 6), (5, 6), (6, 6))	30	1
((0, 6), (6, 6))	108	5
((0, 6), (6, 6), (7, 6))	33	1
((0, 6), (7, 6))	91	4
((0, 7),)	45133	5948
((0, 7), (0, 8))	164105	10946
((0, 7), (1, 7))	229380	12822
((0, 7), (1, 7), (2, 7))	341948	16660
((0, 7), (1, 7), (2, 7), (3, 7))	223473	10269
((0, 7), (1, 7), (2, 7), (3, 7), (4, 7))	105542	4372
((0, 7), (1, 7), (2, 7), (3, 7), (5, 7))	9441	377
((0, 7), (1, 7), (2, 7), (3, 7), (6, 7))	89	4
((0, 7), (1, 7), (2, 7), (4, 7))	12044	543
((0, 7), (1, 7), (2, 7), (4, 7), (5, 7))	3635	148
((0, 7), (1, 7), (2, 7), (5, 7))	924	43
((0, 7), (1, 7), (2, 7), (5, 7), (6, 7))	23	1
((0, 7), (1, 7), (2, 7), (6, 7))	24	1
((0, 7), (1, 7), (2, 7), (7, 7))	24	1
((0, 7), (1, 7), (2, 7), (8, 7))	22	1
((0, 7), (1, 7), (3, 7))	28408	1487
((0, 7), (1, 7), (3, 7), (4, 7))	8005	388
((0, 7), (1, 7), (3, 7), (4, 7), (5, 7))	2952	135
((0, 7), (1, 7), (3, 7), (5, 7))	98	5
((0, 7), (1, 7), (4, 7))	2584	135
((0, 7), (1, 7), (4, 7), (5, 7))	363	18
((0, 7), (1, 7), (4, 7), (5, 7), (6, 7))	211	8
((0, 7), (1, 7), (4, 7), (6, 7))	26	1
((0, 7), (1, 7), (5, 7))	426	23
((0, 7), (1, 7), (5, 7), (6, 7))	17	1
((0, 7), (1, 7), (5, 7), (6, 7), (7, 7))	23	1
((0, 7), (1, 7), (6, 7))	49	3
((0, 7), (1, 7), (6, 7), (7, 7))	24	1
((0, 7), (1, 7), (7, 7))	53	2
((0, 7), (1, 7), (7, 7), (8, 7))	16	1
((0, 7), (1, 7), (8, 7))	10	1
((0, 7), (2, 7))	18330	1339
((0, 7), (2, 7), (3, 7))	8683	507
((0, 7), (2, 7), (3, 7), (4, 7))	1721	96
((0, 7), (2, 7), (3, 7), (4, 7), (5, 7))	3793	162
((0, 7), (2, 7), (3, 7), (5, 7), (6, 7))	22	1
((0, 7), (2, 7), (4, 7))	29	4
((0, 7), (2, 7), (4, 7), (5, 7))	39	2
((0, 7), (3, 7))	5588	363
((0, 7), (3, 7), (4, 7))	1054	57
((0, 7), (3, 7), (4, 7), (5, 7))	135	7
((0, 7), (3, 7), (4, 7), (5, 7), (6, 7))	89	5
((0, 7), (3, 7), (5, 7))	17	1
((0, 7), (4, 7))	1522	99
((0, 7), (4, 7), (5, 7))	270	12
((0, 7), (4, 7), (5, 7), (6, 7))	22	2
((0, 7), (4, 7), (5, 7), (6, 7), (7, 7))	21	1
((0, 7), (5, 7))	471	25
((0, 7), (5, 7), (7, 7))	20	1
((0, 7), (6, 7))	33	2
((0, 7), (7, 7))	136	6
((0, 8),)	116414	12195
((0, 8), (1, 8))	352516	23988
((0, 8), (1, 8), (2, 8))	343749	19987
((0, 8), (1, 8), (2, 8), (3, 8))	175992	9220
((0, 8), (1, 8), (2, 8), (3, 8), (4, 8))	79044	3507
((0, 8), (1, 8), (2, 8), (3, 8), (5, 8))	6567	287
((0, 8), (1, 8), (2, 8), (3, 8), (6, 8))	58	3
((0, 8), (1, 8), (2, 8), (4, 8))	25637	1304
((0, 8), (1, 8), (2, 8), (4, 8), (5, 8))	6377	288
((0, 8), (1, 8), (2, 8), (4, 8), (6, 8))	31	2
((0, 8), (1, 8), (2, 8), (5, 8))	634	31
((0, 8), (1, 8), (2, 8), (5, 8), (6, 8))	19	1
((0, 8), (1, 8), (2, 8), (6, 8))	133	6
((0, 8), (1, 8), (2, 8), (8, 8))	6	1
((0, 8), (1, 8), (3, 8))	27613	1704
((0, 8), (1, 8), (3, 8), (4, 8))	11700	605
((0, 8), (1, 8), (3, 8), (4, 8), (5, 8))	4164	185
((0, 8), (1, 8), (3, 8), (5, 8))	39	2
((0, 8), (1, 8), (4, 8))	1736	98
((0, 8), (1, 8), (4, 8), (5, 8))	487	27
((0, 8), (1, 8), (5, 8))	266	21
((0, 8), (1, 8), (5, 8), (6, 8))	74	3
((0, 8), (1, 8), (6, 8))	141	7
((0, 8), (1, 8), (7, 8))	79	2
((0, 8), (1, 8), (8, 8))	65	3
((0, 8), (2, 8))	49073	3288
((0, 8), (2, 8), (3, 8))	31752	1862
((0, 8), (2, 8), (3, 8), (4, 8))	20385	1093
((0, 8), (2, 8), (3, 8), (4, 8), (5, 8))	6255	289
((0, 8), (2, 8), (3, 8), (5, 8))	28	1
((0, 8), (2, 8), (4, 8))	557	35
((0, 8), (2, 8), (4, 8), (5, 8))	98	6
((0, 8), (3, 8))	6926	497
((0, 8), (3, 8), (4, 8))	3062	183
((0, 8), (3, 8), (4, 8), (5, 8))	564	31
((0, 8), (3, 8), (4, 8), (5, 8), (6, 8))	158	8
((0, 8), (3, 8), (5, 8))	70	3
((0, 8), (4, 8))	1181	98
((0, 8), (4, 8), (5, 8))	199	13
((0, 8), (4, 8), (5, 8), (6, 8))	37	2
((0, 8), (4, 8), (5, 8), (6, 8), (7, 8))	16	1
((0, 8), (5, 8))	155	13
((0, 8), (5, 8), (6, 8))	40	3
((0, 8), (6, 8))	85	5
((0, 8), (6, 8), (7, 8))	34	2
((0, 8), (7, 8))	24	1
((1, 0),)	25667	3226
((1, 0), (1, 1))	84165	4937
((1, 0), (1, 1), (1, 2))	87622	4529
((1, 0), (1, 1), (1, 2), (1, 3))	48420	2412
((1, 0), (1, 1), (1, 2), (1, 3), (1, 4))	35579	1427
((1, 0), (1, 1), (1, 2), (1, 3), (1, 5))	854	38
((1, 0), (1, 1), (1, 2), (1, 3), (1, 6))	98	4
((1, 0), (1, 1), (1, 2), (1, 4))	8269	373
((1, 0), (1, 1), (1, 2), (1, 4), (1, 5))	4514	175
((1, 0), (1, 1), (1, 2), (1, 4), (1, 6))	33	1
((1, 0), (1, 1), (1, 2), (1, 5))	239	11
((1, 0), (1, 1), (1, 2), (1, 5), (1, 6))	18	1
((1, 0), (1, 1), (1, 2), (1, 6))	74	2
((1, 0), (1, 1), (1, 2), (1, 8))	24	1
((1, 0), (1, 1), (1, 3))	21774	1120
((1, 0), (1, 1), (1, 3), (1, 4))	9521	434
((1, 0), (1, 1), (1, 3), (1, 4), (1, 5))	4032	167
((1, 0), (1, 1), (1, 3), (1, 4), (1, 6))	22	1
((1, 0), (1, 1), (1, 3), (1, 5))	20	1
((1, 0), (1, 1), (1, 4))	1627	75
((1, 0), (1, 1), (1, 4), (1, 5))	407	17
((1, 0), (1, 1), (1, 4), (1, 5), (1, 6))	160	7
((1, 0), (1, 1), (1, 5))	74	4
