((1, 0), (1, 1), (1, 3), (1, 4))	2904	143
((1, 0), (1, 1), (1, 3), (1, 4), (1, 5))	1583	65
((1, 0), (1, 1), (1, 4))	613	28
((1, 0), (1, 1), (1, 4), (1, 5))	45	3
((1, 0), (1, 1), (1, 4), (1, 5), (1, 6))	66	3
((1, 0), (1, 1), (1, 5))	74	3
((1, 0), (1, 1), (1, 5), (1, 6))	18	2
((1, 0), (1, 2))	4598	361
((1, 0), (1, 2), (1, 3))	2230	124
((1, 0), (1, 2), (1, 3), (1, 4))	727	34
((1, 0), (1, 2), (1, 3), (1, 4), (1, 5))	1424	61
((1, 0), (1, 2), (1, 6))	0	1
((1, 0), (1, 3))	833	69
((1, 0), (1, 3), (1, 4))	254	17
((1, 0), (1, 3), (1, 4), (1, 5))	46	3
((1, 0), (1, 3), (1, 4), (1, 5), (1, 6))	28	1
((1, 0), (1, 4))	171	14
((1, 0), (1, 4), (1, 5))	20	1
((1, 0), (1, 5))	48	3
((1, 0), (1, 5), (1, 6), (1, 7))	19	1
((1, 0), (1, 6))	4	1
((1, 0), (1, 6), (1, 7))	11	1
((1, 0), (1, 7))	16	1
((1, 0), (2, 0))	6363	480
((1, 0), (2, 0), (3, 0))	8332	452
((1, 0), (2, 0), (3, 0), (4, 0))	4666	235
((1, 0), (2, 0), (3, 0), (4, 0), (5, 0))	7368	337
((1, 0), (2, 0), (3, 0), (4, 0), (6, 0))	560	21
((1, 0), (2, 0), (3, 0), (4, 0), (8, 0))	10	1
((1, 0), (2, 0), (3, 0), (5, 0))	648	36
((1, 0), (2, 0), (3, 0), (5, 0), (6, 0))	3011	123
((1, 0), (2, 0), (3, 0), (6, 0), (7, 0))	44	1
((1, 0), (2, 0), (4, 0))	754	39
((1, 0), (2, 0), (4, 0), (5, 0))	142	9
((1, 0), (2, 0), (4, 0), (5, 0), (6, 0))	393	18
((1, 0), (2, 0), (5, 0))	57	3
((1, 0), (2, 0), (5, 0), (6, 0))	24	1
((1, 0), (2, 0), (6, 0))	0	1
((1, 0), (3, 0))	271	27
((1, 0), (3, 0), (4, 0))	263	22
((1, 0), (3, 0), (4, 0), (5, 0))	73	5
((1, 0), (3, 0), (4, 0), (5, 0), (6, 0))	280	11
((1, 0), (3, 0), (5, 0))	5	1
((1, 0), (3, 0), (5, 0), (6, 0))	11	1
((1, 0), (4, 0))	26	1
((1, 0), (4, 0), (5, 0))	70	3
((1, 0), (5, 0))	25	3
((1, 0), (5, 0), (6, 0), (7, 0))	15	1
((1, 1),)	22453	1919
((1, 1), (1, 2))	28686	1641
((1, 1), (1, 2), (1, 3))	35135	1819
((1, 1), (1, 2), (1, 3), (1, 4))	33004	1504
((1, 1), (1, 2), (1, 3), (1, 4), (1, 5))	12932	520
((1, 1), (1, 2), (1, 3), (1, 4), (1, 6))	3718	128
((1, 1), (1, 2), (1, 3), (1, 4), (1, 7))	98	4
((1, 1), (1, 2), (1, 3), (1, 5))	654	31
((1, 1), (1, 2), (1, 3), (1, 5), (1, 6))	265	8
((1, 1), (1, 2), (1, 3), (1, 6))	130	5
((1, 1), (1, 2), (1, 3), (1, 6), (1, 7))	79	2
((1, 1), (1, 2), (1, 3), (1, 7))	25	1
((1, 1), (1, 2), (1, 4))	8787	406
((1, 1), (1, 2), (1, 4), (1, 5))	3423	145
((1, 1), (1, 2), (1, 4), (1, 5), (1, 6))	1807	66
((1, 1), (1, 2), (1, 4), (1, 6))	39	2
((1, 1), (1, 2), (1, 4), (1, 6), (1, 7))	59	2
((1, 1), (1, 2), (1, 5))	411	20
((1, 1), (1, 2), (1, 5), (1, 6))	85	4
((1, 1), (1, 2), (1, 5), (1, 6), (1, 7))	49	2
((1, 1), (1, 3))	13257	758
((1, 1), (1, 3), (1, 4))	10841	515
((1, 1), (1, 3), (1, 4), (1, 5))	3817	172
((1, 1), (1, 3), (1, 4), (1, 5), (1, 6))	1637	66
((1, 1), (1, 3), (1, 4), (1, 5), (1, 7))	17	1
((1, 1), (1, 3), (1, 4), (1, 6), (1, 7))	33	1
((1, 1), (1, 3), (1, 5), (1, 6))	35	2
((1, 1), (1, 4))	2071	114
((1, 1), (1, 4), (1, 5))	802	38
((1, 1), (1, 4), (1, 5), (1, 6))	120	5
((1, 1), (1, 4), (1, 5), (1, 6), (1, 7))	140	4
((1, 1), (1, 5))	141	8
((1, 1), (1, 5), (1, 6))	28	1
((1, 1), (1, 5), (1, 6), (1, 7))	11	1
((1, 1), (1, 7))	14	1
((1, 1), (2, 1))	40244	2277
((1, 1), (2, 1), (3, 1))	78057	3732
((1, 1), (2, 1), (3, 1), (4, 1))	40266	1791
((1, 1), (2, 1), (3, 1), (4, 1), (5, 1))	14495	575
((1, 1), (2, 1), (3, 1), (4, 1), (6, 1))	1697	62
((1, 1), (2, 1), (3, 1), (4, 1), (7, 1))	89	4
((1, 1), (2, 1), (3, 1), (5, 1))	14077	550
((1, 1), (2, 1), (3, 1), (5, 1), (6, 1))	4891	169
((1, 1), (2, 1), (3, 1), (6, 1))	355	13
((1, 1), (2, 1), (3, 1), (6, 1), (7, 1))	65	3
((1, 1), (2, 1), (3, 1), (7, 1))	49	2
((1, 1), (2, 1), (4, 1))	6130	298
((1, 1), (2, 1), (4, 1), (5, 1))	1627	82
((1, 1), (2, 1), (4, 1), (5, 1), (6, 1))	417	16
((1, 1), (2, 1), (5, 1))	713	35
((1, 1), (2, 1), (5, 1), (6, 1))	109	4
((1, 1), (2, 1), (5, 1), (6, 1), (7, 1))	15	1
((1, 1), (2, 1), (7, 1), (8, 1))	35	1
((1, 1), (2, 1), (8, 1))	13	1
((1, 1), (3, 1))	8072	502
((1, 1), (3, 1), (4, 1))	5155	254
((1, 1), (3, 1), (4, 1), (5, 1))	2168	100
((1, 1), (3, 1), (4, 1), (5, 1), (6, 1))	715	26
((1, 1), (3, 1), (4, 1), (6, 1))	12	1
((1, 1), (3, 1), (5, 1))	212	11
((1, 1), (3, 1), (5, 1), (6, 1))	49	2
((1, 1), (3, 1), (5, 1), (7, 1))	26	1
