((0, 0),)	8333	956
((0, 0), (0, 1))	22732	1507
((0, 0), (0, 1), (0, 2))	21253	1206
((0, 0), (0, 1), (0, 2), (0, 3))	10730	569
((0, 0), (0, 1), (0, 2), (0, 3), (0, 4))	8529	365
((0, 0), (0, 1), (0, 2), (0, 3), (0, 5))	220	9
((0, 0), (0, 1), (0, 2), (0, 4))	4042	198
((0, 0), (0, 1), (0, 2), (0, 4), (0, 5))	1240	52
((0, 0), (0, 1), (0, 3))	3840	217
((0, 0), (0, 1), (0, 3), (0, 4))	2222	119
((0, 0), (0, 1), (0, 3), (0, 4), (0, 5))	906	41
((0, 0), (0, 1), (0, 4))	108	7
((0, 0), (0, 1), (0, 4), (0, 5))	18	1
((0, 0), (0, 1), (0, 4), (0, 5), (0, 6))	42	1
((0, 0), (0, 1), (0, 5))	76	5
((0, 0), (0, 2))	5780	378
((0, 0), (0, 2), (0, 3))	4605	260
((0, 0), (0, 2), (0, 3), (0, 4))	3377	186
((0, 0), (0, 2), (0, 3), (0, 4), (0, 5))	803	37
((0, 0), (0, 2), (0, 4))	76	5
((0, 0), (0, 3))	720	46
((0, 0), (0, 3), (0, 4))	498	28
((0, 0), (0, 3), (0, 4), (0, 5))	123	8
((0, 0), (0, 4))	65	6
((0, 0), (0, 5))	39	1
((0, 0), (0, 6), (0, 7), (0, 8))	16	1
((0, 0), (0, 7))	19	1
((0, 0), (1, 0))	31460	2101
((0, 0), (1, 0), (2, 0))	31071	1748
((0, 0), (1, 0), (2, 0), (3, 0))	23718	1176
((0, 0), (1, 0), (2, 0), (3, 0), (4, 0))	6569	294
((0, 0), (1, 0), (2, 0), (3, 0), (5, 0))	4330	173
((0, 0), (1, 0), (2, 0), (3, 0), (6, 0))	18	1
((0, 0), (1, 0), (2, 0), (4, 0))	3114	160
((0, 0), (1, 0), (2, 0), (4, 0), (5, 0))	684	29
((0, 0), (1, 0), (2, 0), (4, 0), (6, 0))	18	1
((0, 0), (1, 0), (2, 0), (5, 0))	34	2
((0, 0), (1, 0), (2, 0), (6, 0))	5	1
((0, 0), (1, 0), (3, 0))	3150	182
((0, 0), (1, 0), (3, 0), (4, 0))	1672	95
((0, 0), (1, 0), (3, 0), (4, 0), (5, 0))	498	22
((0, 0), (1, 0), (3, 0), (5, 0))	28	1
((0, 0), (1, 0), (4, 0))	75	6
((0, 0), (1, 0), (4, 0), (5, 0))	14	1
((0, 0), (1, 0), (5, 0))	40	1
((0, 0), (1, 0), (8, 0))	18	2
((0, 0), (2, 0))	3923	280
((0, 0), (2, 0), (3, 0))	2445	140
((0, 0), (2, 0), (3, 0), (4, 0))	2150	113
((0, 0), (2, 0), (3, 0), (4, 0), (5, 0))	354	17
((0, 0), (2, 0), (3, 0), (5, 0))	12	1
((0, 0), (2, 0), (4, 0))	47	2
((0, 0), (2, 0), (4, 0), (5, 0))	27	2
((0, 0), (3, 0))	570	38
((0, 0), (3, 0), (4, 0))	218	16
((0, 0), (3, 0), (4, 0), (5, 0))	52	6
((0, 0), (4, 0))	72	7
((0, 0), (5, 0))	13	1
((0, 0), (5, 0), (6, 0), (7, 0))	27	1
((0, 1),)	6837	999
((0, 1), (0, 2))	3946	356
((0, 1), (0, 2), (0, 3))	5180	308
((0, 1), (0, 2), (0, 3), (0, 4))	5065	264
((0, 1), (0, 2), (0, 3), (0, 4), (0, 5))	7598	322
((0, 1), (0, 2), (0, 3), (0, 4), (0, 6))	1316	50
((0, 1), (0, 2), (0, 3), (0, 5))	171	10
((0, 1), (0, 2), (0, 3), (0, 5), (0, 6))	166	9
((0, 1), (0, 2), (0, 4))	756	43
((0, 1), (0, 2), (0, 4), (0, 5))	257	14
((0, 1), (0, 2), (0, 4), (0, 5), (0, 6))	843	36
((0, 1), (0, 2), (0, 5), (0, 6), (0, 7))	58	2
((0, 1), (0, 3))	587	45
((0, 1), (0, 3), (0, 4))	742	37
((0, 1), (0, 3), (0, 4), (0, 5))	88	6
((0, 1), (0, 3), (0, 4), (0, 5), (0, 6))	256	12
((0, 1), (0, 3), (0, 4), (0, 6), (0, 7))	20	1
((0, 1), (0, 3), (0, 5), (0, 6))	16	1
((0, 1), (0, 4))	56	3
((0, 1), (0, 5))	22	1
((0, 1), (0, 5), (0, 6))	5	1
((0, 1), (0, 8))	18	1
((0, 1), (1, 1))	33061	1915
((0, 1), (1, 1), (2, 1))	40453	2063
((0, 1), (1, 1), (2, 1), (3, 1))	32934	1563
((0, 1), (1, 1), (2, 1), (3, 1), (4, 1))	12186	513
((0, 1), (1, 1), (2, 1), (3, 1), (5, 1))	7066	271
((0, 1), (1, 1), (2, 1), (3, 1), (6, 1))	181	6
((0, 1), (1, 1), (2, 1), (4, 1))	2269	101
((0, 1), (1, 1), (2, 1), (4, 1), (5, 1))	736	34
((0, 1), (1, 1), (2, 1), (5, 1))	186	9
((0, 1), (1, 1), (2, 1), (6, 1))	8	1
((0, 1), (1, 1), (3, 1))	4195	237
((0, 1), (1, 1), (3, 1), (4, 1))	1641	75
((0, 1), (1, 1), (3, 1), (4, 1), (5, 1))	759	32
((0, 1), (1, 1), (3, 1), (5, 1))	63	3
((0, 1), (1, 1), (4, 1))	264	16
((0, 1), (1, 1), (4, 1), (5, 1))	88	5
((0, 1), (1, 1), (4, 1), (5, 1), (6, 1))	26	1
((0, 1), (1, 1), (5, 1))	28	1
((0, 1), (1, 1), (5, 1), (6, 1))	20	1
((0, 1), (1, 1), (6, 1))	26	1
((0, 1), (2, 1))	3139	248
((0, 1), (2, 1), (3, 1))	1264	74
((0, 1), (2, 1), (3, 1), (4, 1))	204	12
((0, 1), (2, 1), (3, 1), (4, 1), (5, 1))	575	26
((0, 1), (2, 1), (4, 1))	30	1
((0, 1), (3, 1))	620	48
((0, 1), (3, 1), (4, 1))	105	6
((0, 1), (3, 1), (4, 1), (5, 1))	19	1
((0, 1), (3, 1), (4, 1), (5, 1), (6, 1))	19	1
((0, 1), (3, 1), (5, 1))	32	2
((0, 1), (4, 1))	52	5
((0, 1), (4, 1), (5, 1))	32	2
((0, 1), (4, 1), (5, 1), (6, 1), (7, 1))	29	1
((0, 1), (5, 1))	56	3
((0, 1), (6, 1))	12	1
((0, 2),)	9871	1354
((0, 2), (0, 3))	6149	568
((0, 2), (0, 3), (0, 4))	16768	1008
((0, 2), (0, 3), (0, 4), (0, 5))	6971	393
((0, 2), (0, 3), (0, 4), (0, 5), (0, 6))	7061	321
((0, 2), (0, 3), (0, 4), (0, 5), (0, 7))	1194	50
((0, 2), (0, 3), (0, 4), (0, 5), (0, 8))	10	1
((0, 2), (0, 3), (0, 4), (0, 6))	246	16
((0, 2), (0, 3), (0, 4), (0, 6), (0, 7))	1294	49
((0, 2), (0, 3), (0, 5))	546	37
((0, 2), (0, 3), (0, 5), (0, 6))	322	16
((0, 2), (0, 3), (0, 5), (0, 6), (0, 7))	278	15
((0, 2), (0, 3), (0, 6))	84	7
((0, 2), (0, 3), (0, 6), (0, 7))	39	2
((0, 2), (0, 3), (0, 6), (0, 7), (0, 8))	49	2
((0, 2), (0, 3), (0, 8))	30	1
((0, 2), (0, 4))	2083	131
((0, 2), (0, 4), (0, 5))	994	49
((0, 2), (0, 4), (0, 5), (0, 6))	202	11
((0, 2), (0, 4), (0, 5), (0, 6), (0, 7))	525	22
((0, 2), (0, 5))	82	9
((0, 2), (0, 5), (0, 6))	24	1
((0, 2), (0, 6))	33	1
((0, 2), (0, 6), (0, 7))	10	1
((0, 2), (0, 8))	29	2
((0, 2), (1, 2))	15098	1006
((0, 2), (1, 2), (2, 2))	44108	2090
((0, 2), (1, 2), (2, 2), (3, 2))	26520	1098
((0, 2), (1, 2), (2, 2), (3, 2), (4, 2))	18715	723
((0, 2), (1, 2), (2, 2), (3, 2), (5, 2))	3139	115
((0, 2), (1, 2), (2, 2), (3, 2), (6, 2))	191	6
((0, 2), (1, 2), (2, 2), (3, 2), (7, 2))	22	1
((0, 2), (1, 2), (2, 2), (4, 2))	777	35
((0, 2), (1, 2), (2, 2), (4, 2), (5, 2))	388	16
((0, 2), (1, 2), (2, 2), (5, 2))	14	1
((0, 2), (1, 2), (2, 2), (5, 2), (6, 2))	116	5
((0, 2), (1, 2), (2, 2), (6, 2))	20	1
((0, 2), (1, 2), (3, 2))	1484	87
((0, 2), (1, 2), (3, 2), (4, 2))	367	18
((0, 2), (1, 2), (3, 2), (4, 2), (5, 2))	224	9
((0, 2), (1, 2), (4, 2))	549	27
((0, 2), (1, 2), (4, 2), (5, 2))	34	2
((0, 2), (1, 2), (5, 2))	88	4
((0, 2), (1, 2), (6, 2))	64	2
((0, 2), (2, 2))	9451	599
((0, 2), (2, 2), (3, 2))	2524	143
((0, 2), (2, 2), (3, 2), (4, 2))	717	41
((0, 2), (2, 2), (3, 2), (4, 2), (5, 2))	233	8
((0, 2), (2, 2), (3, 2), (4, 2), (6, 2))	18	1
((0, 2), (2, 2), (4, 2))	26	1
((0, 2), (3, 2))	652	48
((0, 2), (3, 2), (4, 2))	96	8
((0, 2), (4, 2))	364	31
((0, 2), (5, 2))	3	1
((0, 3),)	7991	1177
((0, 3), (0, 4))	15387	1228
((0, 3), (0, 4), (0, 5))	13045	846
((0, 3), (0, 4), (0, 5), (0, 6))	5188	304
((0, 3), (0, 4), (0, 5), (0, 6), (0, 7))	7922	382
((0, 3), (0, 4), (0, 5), (0, 6), (0, 8))	2833	132
((0, 3), (0, 4), (0, 5), (0, 7))	229	15
((0, 3), (0, 4), (0, 5), (0, 7), (0, 8))	2345	95
((0, 3), (0, 4), (0, 5), (0, 8))	282	17
((0, 3), (0, 4), (0, 6))	1141	74
((0, 3), (0, 4), (0, 6), (0, 7))	217	9
((0, 3), (0, 4), (0, 6), (0, 7), (0, 8))	2896	119
((0, 3), (0, 4), (0, 6), (0, 8))	20	2
((0, 3), (0, 4), (0, 7))	13	1
((0, 3), (0, 4), (0, 7), (0, 8))	67	3
((0, 3), (0, 4), (0, 8))	21	2
((0, 3), (0, 5))	484	61
((0, 3), (0, 5), (0, 6))	350	28
((0, 3), (0, 5), (0, 6), (0, 7))	134	8
((0, 3), (0, 5), (0, 6), (0, 7), (0, 8))	277	13
((0, 3), (0, 5), (0, 7), (0, 8))	32	2
((0, 3), (0, 6))	280	20
((0, 3), (0, 6), (0, 7))	91	6
((0, 3), (0, 6), (0, 7), (0, 8))	152	7
((0, 3), (0, 7))	4	1
((0, 3), (0, 7), (0, 8))	39	2
((0, 3), (0, 8))	105	4
((0, 3), (1, 3))	10636	817
((0, 3), (1, 3), (2, 3))	16220	852
((0, 3), (1, 3), (2, 3), (3, 3))	11610	558
((0, 3), (1, 3), (2, 3), (3, 3), (4, 3))	49993	1831
((0, 3), (1, 3), (2, 3), (3, 3), (5, 3))	4213	157
((0, 3), (1, 3), (2, 3), (3, 3), (6, 3))	45	2
((0, 3), (1, 3), (2, 3), (4, 3))	84	4
((0, 3), (1, 3), (2, 3), (4, 3), (5, 3))	32	1
((0, 3), (1, 3), (2, 3), (5, 3))	122	6
((0, 3), (1, 3), (2, 3), (5, 3), (6, 3))	56	2
((0, 3), (1, 3), (2, 3), (7, 3))	32	1
((0, 3), (1, 3), (3, 3))	3500	200
((0, 3), (1, 3), (3, 3), (4, 3))	175	9
((0, 3), (1, 3), (3, 3), (4, 3), (5, 3))	30	1
((0, 3), (1, 3), (3, 3), (5, 3))	26	1
((0, 3), (1, 3), (3, 3), (5, 3), (6, 3))	15	1
((0, 3), (1, 3), (3, 3), (6, 3), (7, 3))	34	1
((0, 3), (1, 3), (4, 3))	57	2
((0, 3), (1, 3), (5, 3))	84	5
((0, 3), (1, 3), (6, 3))	10	1
((0, 3), (1, 3), (7, 3))	17	1
((0, 3), (1, 3), (7, 3), (8, 3))	20	1
((0, 3), (2, 3))	1884	143
((0, 3), (2, 3), (3, 3))	1857	101
((0, 3), (2, 3), (5, 3))	16	1
((0, 3), (3, 3))	970	77
((0, 3), (3, 3), (4, 3))	29	2
((0, 3), (3, 3), (5, 3))	25	1
((0, 3), (4, 3))	7	1
((0, 3), (5, 3))	16	1
((0, 3), (6, 3), (7, 3))	32	1
((0, 4),)	19866	2154
((0, 4), (0, 5))	23435	1761
((0, 4), (0, 5), (0, 6))	24572	1475
((0, 4), (0, 5), (0, 6), (0, 7))	9902	521
((0, 4), (0, 5), (0, 6), (0, 7), (0, 8))	8942	435
((0, 4), (0, 5), (0, 6), (0, 8))	12322	692
((0, 4), (0, 5), (0, 7))	2079	111
((0, 4), (0, 5), (0, 7), (0, 8))	8204	380
((0, 4), (0, 5), (0, 8))	956	67
((0, 4), (0, 6))	3351	191
((0, 4), (0, 6), (0, 7))	1805	77
((0, 4), (0, 6), (0, 7), (0, 8))	7708	327
((0, 4), (0, 6), (0, 8))	84	6
((0, 4), (0, 7))	203	11
((0, 4), (0, 7), (0, 8))	304	16
((0, 4), (0, 8))	102	8
((0, 4), (1, 4))	49096	3152
((0, 4), (1, 4), (2, 4))	58214	3049
((0, 4), (1, 4), (2, 4), (3, 4))	7400	331
((0, 4), (1, 4), (2, 4), (3, 4), (5, 4))	3623	136
((0, 4), (1, 4), (2, 4), (3, 4), (6, 4))	112	5
((0, 4), (1, 4), (2, 4), (3, 4), (7, 4))	91	3
((0, 4), (1, 4), (2, 4), (3, 4), (8, 4))	96	3
((0, 4), (1, 4), (2, 4), (5, 4))	204	10
((0, 4), (1, 4), (2, 4), (5, 4), (6, 4))	202	7
((0, 4), (1, 4), (2, 4), (7, 4))	26	1
((0, 4), (1, 4), (3, 4))	398	18
((0, 4), (1, 4), (5, 4))	18	1
((0, 4), (2, 4))	11321	711
((0, 4), (2, 4), (3, 4))	158	7
((0, 4), (2, 4), (3, 4), (5, 4))	19	1
((0, 4), (2, 4), (5, 4))	11	1
((0, 4), (3, 4))	43	3
((0, 4), (5, 4))	22	1
((0, 4), (6, 4))	21	1
((0, 5),)	10720	1648
((0, 5), (0, 6))	10263	918
((0, 5), (0, 6), (0, 7))	8331	552
((0, 5), (0, 6), (0, 7), (0, 8))	18045	956
((0, 5), (0, 6), (0, 8))	20995	1293
((0, 5), (0, 7))	942	69
((0, 5), (0, 7), (0, 8))	6804	371
((0, 5), (0, 8))	1295	93
((0, 5), (1, 5))	15788	1144
((0, 5), (1, 5), (2, 5))	14553	785
((0, 5), (1, 5), (2, 5), (3, 5))	13113	625
((0, 5), (1, 5), (2, 5), (3, 5), (4, 5))	107842	3945
((0, 5), (1, 5), (2, 5), (3, 5), (5, 5))	1332	52
((0, 5), (1, 5), (2, 5), (3, 5), (6, 5))	81	3
((0, 5), (1, 5), (2, 5), (3, 5), (7, 5))	36	1
((0, 5), (1, 5), (2, 5), (4, 5))	648	29
((0, 5), (1, 5), (2, 5), (4, 5), (5, 5))	157	6
((0, 5), (1, 5), (2, 5), (5, 5))	29	1
((0, 5), (1, 5), (2, 5), (6, 5))	93	3
((0, 5), (1, 5), (2, 5), (6, 5), (7, 5))	15	1
((0, 5), (1, 5), (2, 5), (7, 5))	26	1
((0, 5), (1, 5), (3, 5))	3025	185
((0, 5), (1, 5), (3, 5), (4, 5))	120	7
((0, 5), (1, 5), (3, 5), (4, 5), (5, 5))	53	3
((0, 5), (1, 5), (3, 5), (4, 5), (6, 5))	32	1
((0, 5), (1, 5), (3, 5), (5, 5))	13	1
((0, 5), (1, 5), (4, 5))	66	3
((0, 5), (1, 5), (4, 5), (5, 5))	44	2
((0, 5), (1, 5), (5, 5))	12	1
((0, 5), (1, 5), (6, 5))	43	2
((0, 5), (1, 5), (7, 5))	6	1
((0, 5), (2, 5))	2072	177
((0, 5), (2, 5), (3, 5))	1262	73
((0, 5), (2, 5), (3, 5), (4, 5))	70	6
((0, 5), (2, 5), (4, 5))	15	1
((0, 5), (3, 5))	729	52
((0, 5), (3, 5), (4, 5))	91	5
((0, 5), (4, 5))	52	2
((0, 5), (5, 5))	174	7
((0, 5), (6, 5))	53	2
((0, 6),)	17290	2390
((0, 6), (0, 7))	10376	925
((0, 6), (0, 7), (0, 8))	48438	2673
((0, 6), (0, 8))	17405	1190
((0, 6), (1, 6))	20955	1334
((0, 6), (1, 6), (2, 6))	74052	3311
((0, 6), (1, 6), (2, 6), (3, 6))	53469	2201
((0, 6), (1, 6), (2, 6), (3, 6), (4, 6))	47682	1806
((0, 6), (1, 6), (2, 6), (3, 6), (5, 6))	1569	64
((0, 6), (1, 6), (2, 6), (3, 6), (6, 6))	180	6
((0, 6), (1, 6), (2, 6), (4, 6))	2095	89
((0, 6), (1, 6), (2, 6), (4, 6), (5, 6))	861	34
((0, 6), (1, 6), (2, 6), (4, 6), (6, 6))	41	2
((0, 6), (1, 6), (2, 6), (5, 6))	82	4
((0, 6), (1, 6), (2, 6), (6, 6), (7, 6))	15	1
((0, 6), (1, 6), (3, 6))	2131	116
((0, 6), (1, 6), (3, 6), (4, 6))	672	30
((0, 6), (1, 6), (3, 6), (4, 6), (5, 6))	447	19
((0, 6), (1, 6), (3, 6), (5, 6))	26	1
((0, 6), (1, 6), (4, 6))	971	42
((0, 6), (1, 6), (4, 6), (5, 6))	146	7
((0, 6), (1, 6), (4, 6), (5, 6), (6, 6))	27	1
((0, 6), (1, 6), (5, 6))	169	10
((0, 6), (1, 6), (6, 6))	121	5
((0, 6), (1, 6), (7, 6))	62	3
((0, 6), (2, 6))	11322	706
((0, 6), (2, 6), (3, 6))	2550	133
((0, 6), (2, 6), (3, 6), (4, 6))	485	26
((0, 6), (2, 6), (3, 6), (4, 6), (5, 6))	157	8
((0, 6), (2, 6), (4, 6))	83	5
((0, 6), (3, 6))	1067	75
((0, 6), (3, 6), (4, 6))	271	15
((0, 6), (4, 6))	921	49
((0, 6), (4, 6), (5, 6))	24	1
((0, 6), (5, 6))	53	4
((0, 7),)	13892	1911
((0, 7), (0, 8))	56765	3716
((0, 7), (1, 7))	77699	4339
((0, 7), (1, 7), (2, 7))	115284	5623
((0, 7), (1, 7), (2, 7), (3, 7))	74527	3418
((0, 7), (1, 7), (2, 7), (3, 7), (4, 7))	35030	1455
((0, 7), (1, 7), (2, 7), (3, 7), (5, 7))	3387	129
((0, 7), (1, 7), (2, 7), (3, 7), (6, 7))	80	3
((0, 7), (1, 7), (2, 7), (4, 7))	4163	184
((0, 7), (1, 7), (2, 7), (4, 7), (5, 7))	1078	50
((0, 7), (1, 7), (2, 7), (5, 7))	222	9
((0, 7), (1, 7), (2, 7), (6, 7))	31	1
((0, 7), (1, 7), (3, 7))	8561	471
((0, 7), (1, 7), (3, 7), (4, 7))	2877	133
((0, 7), (1, 7), (3, 7), (4, 7), (5, 7))	1051	46
((0, 7), (1, 7), (3, 7), (5, 7))	22	1
((0, 7), (1, 7), (4, 7))	675	33
((0, 7), (1, 7), (4, 7), (5, 7))	41	3
((0, 7), (1, 7), (4, 7), (5, 7), (6, 7))	35	1
((0, 7), (1, 7), (5, 7))	60	4
((0, 7), (1, 7), (5, 7), (6, 7))	26	1
((0, 7), (1, 7), (6, 7))	30	1
((0, 7), (1, 7), (7, 7))	20	1
((0, 7), (1, 7), (8, 7))	28	1
((0, 7), (2, 7))	5759	424
((0, 7), (2, 7), (3, 7))	3422	199
((0, 7), (2, 7), (3, 7), (4, 7))	537	31
((0, 7), (2, 7), (3, 7), (4, 7), (5, 7))	1112	50
((0, 7), (2, 7), (3, 7), (5, 7))	44	2
((0, 7), (2, 7), (4, 7))	81	5
((0, 7), (2, 7), (4, 7), (5, 7))	25	2
((0, 7), (2, 7), (4, 7), (5, 7), (6, 7))	22	1
((0, 7), (3, 7))	1846	119
((0, 7), (3, 7), (4, 7))	533	32
((0, 7), (3, 7), (4, 7), (5, 7))	61	4
((0, 7), (3, 7), (4, 7), (5, 7), (6, 7))	20	1
((0, 7), (4, 7))	413	25
((0, 7), (4, 7), (5, 7))	114	4
((0, 7), (5, 7))	90	5
((0, 7), (5, 7), (6, 7), (7, 7))	25	1
((0, 8),)	39319	4086
((0, 8), (1, 8))	116183	7913
((0, 8), (1, 8), (2, 8))	115569	6727
((0, 8), (1, 8), (2, 8), (3, 8))	57082	2994
((0, 8), (1, 8), (2, 8), (3, 8), (4, 8))	23715	1060
((0, 8), (1, 8), (2, 8), (3, 8), (5, 8))	2132	88
((0, 8), (1, 8), (2, 8), (3, 8), (6, 8))	35	2
((0, 8), (1, 8), (2, 8), (4, 8))	8102	422
