((0, 1), (2, 1), (4, 1))	11	1
((0, 1), (3, 1))	1602	114
((0, 1), (3, 1), (4, 1))	190	15
((0, 1), (3, 1), (4, 1), (5, 1))	45	2
((0, 1), (3, 1), (4, 1), (5, 1), (6, 1))	109	5
((0, 1), (4, 1))	255	21
((0, 1), (4, 1), (5, 1))	80	5
((0, 1), (5, 1))	28	5
((0, 1), (5, 1), (7, 1))	21	1
((0, 2),)	24919	3506
((0, 2), (0, 3))	16295	1487
((0, 2), (0, 3), (0, 4))	40374	2462
((0, 2), (0, 3), (0, 4), (0, 5))	17159	985
((0, 2), (0, 3), (0, 4), (0, 5), (0, 6))	18309	862
((0, 2), (0, 3), (0, 4), (0, 5), (0, 7))	3490	139
((0, 2), (0, 3), (0, 4), (0, 5), (0, 8))	120	6
((0, 2), (0, 3), (0, 4), (0, 6))	1231	59
((0, 2), (0, 3), (0, 4), (0, 6), (0, 7))	3576	138
((0, 2), (0, 3), (0, 4), (0, 7), (0, 8))	71	3
((0, 2), (0, 3), (0, 4), (0, 8))	16	1
((0, 2), (0, 3), (0, 5))	1075	80
((0, 2), (0, 3), (0, 5), (0, 6))	347	26
((0, 2), (0, 3), (0, 5), (0, 6), (0, 7))	796	39
((0, 2), (0, 3), (0, 5), (0, 7), (0, 8))	24	1
((0, 2), (0, 3), (0, 6))	105	7
((0, 2), (0, 3), (0, 6), (0, 7))	14	1
((0, 2), (0, 3), (0, 8))	39	2
((0, 2), (0, 4))	6170	382
((0, 2), (0, 4), (0, 5))	2015	107
((0, 2), (0, 4), (0, 5), (0, 6))	685	37
((0, 2), (0, 4), (0, 5), (0, 6), (0, 7))	1478	60
((0, 2), (0, 4), (0, 6))	74	2
((0, 2), (0, 5))	280	27
((0, 2), (0, 5), (0, 6))	55	6
((0, 2), (0, 5), (0, 6), (0, 7))	25	1
((0, 2), (0, 5), (0, 6), (0, 7), (0, 8))	8	1
((0, 2), (0, 6))	113	6
((0, 2), (0, 7))	17	2
((0, 2), (0, 7), (0, 8))	21	1
((0, 2), (0, 8))	55	3
((0, 2), (1, 2))	38432	2518
((0, 2), (1, 2), (2, 2))	113553	5352
((0, 2), (1, 2), (2, 2), (3, 2))	66632	2754
((0, 2), (1, 2), (2, 2), (3, 2), (4, 2))	45871	1742
((0, 2), (1, 2), (2, 2), (3, 2), (5, 2))	8634	312
((0, 2), (1, 2), (2, 2), (3, 2), (6, 2))	120	5
((0, 2), (1, 2), (2, 2), (3, 2), (7, 2))	22	1
((0, 2), (1, 2), (2, 2), (4, 2))	2304	96
((0, 2), (1, 2), (2, 2), (4, 2), (5, 2))	766	28
((0, 2), (1, 2), (2, 2), (5, 2))	264	11
((0, 2), (1, 2), (2, 2), (5, 2), (6, 2))	134	5
((0, 2), (1, 2), (2, 2), (6, 2))	100	3
((0, 2), (1, 2), (2, 2), (6, 2), (7, 2))	24	1
((0, 2), (1, 2), (3, 2))	4151	226
((0, 2), (1, 2), (3, 2), (4, 2))	1086	49
((0, 2), (1, 2), (3, 2), (4, 2), (5, 2))	508	20
((0, 2), (1, 2), (3, 2), (5, 2))	18	1
((0, 2), (1, 2), (4, 2))	1207	61
((0, 2), (1, 2), (4, 2), (5, 2))	191	7
((0, 2), (1, 2), (5, 2))	149	8
((0, 2), (1, 2), (6, 2))	56	2
((0, 2), (2, 2))	24940	1590
((0, 2), (2, 2), (3, 2))	5925	328
((0, 2), (2, 2), (3, 2), (4, 2))	1432	74
((0, 2), (2, 2), (3, 2), (4, 2), (5, 2))	580	24
((0, 2), (2, 2), (4, 2))	66	3
((0, 2), (2, 2), (4, 2), (5, 2))	14	1
((0, 2), (2, 2), (6, 2), (7, 2))	23	1
((0, 2), (3, 2))	1633	130
((0, 2), (3, 2), (4, 2))	353	25
((0, 2), (3, 2), (4, 2), (5, 2))	10	1
((0, 2), (4, 2))	1152	75
((0, 2), (5, 2))	54	4
((0, 2), (5, 2), (6, 2))	36	2
((0, 2), (6, 2))	19	2
((0, 2), (7, 2))	2	1
((0, 3),)	17429	2769
((0, 3), (0, 4))	40327	3204
((0, 3), (0, 4), (0, 5))	36348	2325
((0, 3), (0, 4), (0, 5), (0, 6))	13569	782
((0, 3), (0, 4), (0, 5), (0, 6), (0, 7))	18998	902
((0, 3), (0, 4), (0, 5), (0, 6), (0, 8))	7127	342
((0, 3), (0, 4), (0, 5), (0, 7))	580	31
((0, 3), (0, 4), (0, 5), (0, 7), (0, 8))	6148	274
((0, 3), (0, 4), (0, 5), (0, 8))	553	33
((0, 3), (0, 4), (0, 6))	3158	193
((0, 3), (0, 4), (0, 6), (0, 7))	735	31
((0, 3), (0, 4), (0, 6), (0, 7), (0, 8))	8152	336
((0, 3), (0, 4), (0, 6), (0, 8))	52	3
((0, 3), (0, 4), (0, 7))	105	5
((0, 3), (0, 4), (0, 7), (0, 8))	135	8
((0, 3), (0, 4), (0, 8))	65	8
((0, 3), (0, 5))	1606	169
((0, 3), (0, 5), (0, 6))	1093	73
((0, 3), (0, 5), (0, 6), (0, 7))	159	14
((0, 3), (0, 5), (0, 6), (0, 7), (0, 8))	967	43
((0, 3), (0, 5), (0, 7), (0, 8))	15	1
((0, 3), (0, 6))	575	50
((0, 3), (0, 6), (0, 7))	121	8
((0, 3), (0, 6), (0, 7), (0, 8))	301	18
((0, 3), (0, 7))	30	2
((0, 3), (0, 7), (0, 8))	71	4
((0, 3), (0, 8))	136	8
((0, 3), (1, 3))	28639	2116
((0, 3), (1, 3), (2, 3))	37496	2075
((0, 3), (1, 3), (2, 3), (3, 3))	28232	1383
((0, 3), (1, 3), (2, 3), (3, 3), (4, 3))	127108	4596
((0, 3), (1, 3), (2, 3), (3, 3), (5, 3))	10232	384
((0, 3), (1, 3), (2, 3), (3, 3), (6, 3))	142	6
((0, 3), (1, 3), (2, 3), (3, 3), (7, 3))	70	2
((0, 3), (1, 3), (2, 3), (4, 3))	447	19
((0, 3), (1, 3), (2, 3), (4, 3), (5, 3))	458	19
((0, 3), (1, 3), (2, 3), (5, 3))	402	15
((0, 3), (1, 3), (2, 3), (5, 3), (6, 3))	133	6
((0, 3), (1, 3), (2, 3), (6, 3), (7, 3))	14	1
((0, 3), (1, 3), (2, 3), (7, 3))	38	1
((0, 3), (1, 3), (3, 3))	8766	532
((0, 3), (1, 3), (3, 3), (4, 3))	437	24
((0, 3), (1, 3), (3, 3), (4, 3), (5, 3))	14	1
((0, 3), (1, 3), (3, 3), (5, 3))	26	1
((0, 3), (1, 3), (4, 3))	110	6
((0, 3), (1, 3), (4, 3), (5, 3))	19	1
((0, 3), (1, 3), (5, 3))	339	14
((0, 3), (1, 3), (5, 3), (6, 3))	29	1
((0, 3), (1, 3), (6, 3))	16	1
((0, 3), (2, 3))	4366	348
((0, 3), (2, 3), (3, 3))	4441	269
((0, 3), (2, 3), (3, 3), (4, 3))	57	4
((0, 3), (2, 3), (3, 3), (4, 3), (5, 3))	16	1
((0, 3), (2, 3), (3, 3), (5, 3))	22	1
((0, 3), (2, 3), (4, 3))	22	1
((0, 3), (2, 3), (4, 3), (5, 3))	23	1
((0, 3), (2, 3), (5, 3))	14	1
((0, 3), (3, 3))	1889	158
((0, 3), (3, 3), (4, 3))	202	8
((0, 3), (4, 3))	41	3
((0, 3), (5, 3))	141	7
((0, 3), (6, 3))	53	2
((0, 4),)	49715	5560
((0, 4), (0, 5))	59562	4548
((0, 4), (0, 5), (0, 6))	59354	3644
((0, 4), (0, 5), (0, 6), (0, 7))	23993	1281
((0, 4), (0, 5), (0, 6), (0, 7), (0, 8))	22915	1036
((0, 4), (0, 5), (0, 6), (0, 8))	34330	1848
((0, 4), (0, 5), (0, 7))	5802	300
((0, 4), (0, 5), (0, 7), (0, 8))	20623	963
((0, 4), (0, 5), (0, 8))	2716	157
((0, 4), (0, 6))	9414	516
((0, 4), (0, 6), (0, 7))	4362	185
((0, 4), (0, 6), (0, 7), (0, 8))	18720	804
((0, 4), (0, 6), (0, 8))	300	16
((0, 4), (0, 7))	426	20
((0, 4), (0, 7), (0, 8))	950	47
((0, 4), (0, 8))	346	27
((0, 4), (1, 4))	119888	7762
((0, 4), (1, 4), (2, 4))	143565	7535
((0, 4), (1, 4), (2, 4), (3, 4))	17763	802
((0, 4), (1, 4), (2, 4), (3, 4), (5, 4))	9582	371
((0, 4), (1, 4), (2, 4), (3, 4), (6, 4))	238	10
((0, 4), (1, 4), (2, 4), (3, 4), (7, 4))	216	9
((0, 4), (1, 4), (2, 4), (3, 4), (8, 4))	253	8
((0, 4), (1, 4), (2, 4), (5, 4))	331	16
((0, 4), (1, 4), (2, 4), (5, 4), (6, 4))	350	13
((0, 4), (1, 4), (2, 4), (7, 4))	20	1
((0, 4), (1, 4), (2, 4), (7, 4), (8, 4))	14	1
((0, 4), (1, 4), (3, 4))	741	41
((0, 4), (1, 4), (3, 4), (5, 4))	20	1
((0, 4), (1, 4), (3, 4), (5, 4), (6, 4))	18	1
((0, 4), (1, 4), (3, 4), (7, 4))	24	1
((0, 4), (1, 4), (5, 4))	93	6
((0, 4), (1, 4), (5, 4), (6, 4))	10	1
((0, 4), (1, 4), (7, 4))	27	1
((0, 4), (1, 4), (7, 4), (8, 4))	16	1
((0, 4), (1, 4), (8, 4))	17	1
((0, 4), (2, 4))	27114	1785
((0, 4), (2, 4), (3, 4))	263	11
((0, 4), (2, 4), (3, 4), (5, 4))	58	2
((0, 4), (2, 4), (3, 4), (6, 4))	4	1
((0, 4), (2, 4), (5, 4), (6, 4))	25	1
((0, 4), (3, 4))	61	6
((0, 4), (3, 4), (5, 4))	33	2
((0, 4), (3, 4), (5, 4), (6, 4))	19	1
((0, 4), (5, 4))	22	1
((0, 5),)	27347	4159
((0, 5), (0, 6))	25763	2442
((0, 5), (0, 6), (0, 7))	22475	1428
((0, 5), (0, 6), (0, 7), (0, 8))	42948	2379
((0, 5), (0, 6), (0, 8))	49998	3093
((0, 5), (0, 7))	2721	191
((0, 5), (0, 7), (0, 8))	19034	956
((0, 5), (0, 8))	3704	249
((0, 5), (1, 5))	39074	2848
((0, 5), (1, 5), (2, 5))	38322	2095
((0, 5), (1, 5), (2, 5), (3, 5))	32702	1568
((0, 5), (1, 5), (2, 5), (3, 5), (4, 5))	271176	9820
((0, 5), (1, 5), (2, 5), (3, 5), (5, 5))	4100	149
((0, 5), (1, 5), (2, 5), (3, 5), (6, 5))	138	6
((0, 5), (1, 5), (2, 5), (3, 5), (7, 5))	78	3
((0, 5), (1, 5), (2, 5), (4, 5))	1406	60
((0, 5), (1, 5), (2, 5), (4, 5), (5, 5))	352	14
((0, 5), (1, 5), (2, 5), (5, 5))	256	8
((0, 5), (1, 5), (2, 5), (6, 5))	119	4
((0, 5), (1, 5), (2, 5), (6, 5), (7, 5))	20	1
((0, 5), (1, 5), (3, 5))	8372	487
((0, 5), (1, 5), (3, 5), (4, 5))	891	40
((0, 5), (1, 5), (3, 5), (4, 5), (5, 5))	78	3
((0, 5), (1, 5), (3, 5), (4, 5), (7, 5))	16	1
((0, 5), (1, 5), (3, 5), (5, 5))	13	1
((0, 5), (1, 5), (4, 5))	386	20
((0, 5), (1, 5), (4, 5), (5, 5), (6, 5))	30	1
((0, 5), (1, 5), (5, 5))	331	13
((0, 5), (1, 5), (5, 5), (6, 5))	19	1
((0, 5), (1, 5), (6, 5))	68	5
((0, 5), (1, 5), (7, 5))	37	2
((0, 5), (2, 5))	5398	435
((0, 5), (2, 5), (3, 5))	3471	207
((0, 5), (2, 5), (3, 5), (4, 5))	206	12
((0, 5), (2, 5), (4, 5))	32	2
((0, 5), (2, 5), (4, 5), (5, 5))	20	1
((0, 5), (3, 5))	1669	137
((0, 5), (3, 5), (4, 5))	127	6
((0, 5), (3, 5), (4, 5), (5, 5))	29	1
((0, 5), (4, 5))	108	6
((0, 5), (5, 5))	258	11
((0, 5), (6, 5))	132	5
((0, 5), (6, 5), (7, 5))	0	1
((0, 6),)	43919	5996
((0, 6), (0, 7))	25641	2261
((0, 6), (0, 7), (0, 8))	118856	6539
((0, 6), (0, 8))	41406	2836
((0, 6), (1, 6))	53411	3419
((0, 6), (1, 6), (2, 6))	182560	8169
((0, 6), (1, 6), (2, 6), (3, 6))	132339	5363
((0, 6), (1, 6), (2, 6), (3, 6), (4, 6))	115490	4430
((0, 6), (1, 6), (2, 6), (3, 6), (5, 6))	4121	151
((0, 6), (1, 6), (2, 6), (3, 6), (6, 6))	151	6
((0, 6), (1, 6), (2, 6), (4, 6))	5244	210
((0, 6), (1, 6), (2, 6), (4, 6), (5, 6))	2430	91
((0, 6), (1, 6), (2, 6), (5, 6))	42	3
((0, 6), (1, 6), (2, 6), (5, 6), (6, 6))	68	3
((0, 6), (1, 6), (2, 6), (6, 6))	83	2
((0, 6), (1, 6), (3, 6))	5072	287
((0, 6), (1, 6), (3, 6), (4, 6))	1740	82
((0, 6), (1, 6), (3, 6), (4, 6), (5, 6))	753	31
((0, 6), (1, 6), (3, 6), (4, 6), (6, 6))	32	1
((0, 6), (1, 6), (4, 6))	1937	103
((0, 6), (1, 6), (4, 6), (5, 6))	201	9
((0, 6), (1, 6), (4, 6), (5, 6), (6, 6))	66	3
((0, 6), (1, 6), (4, 6), (7, 6))	8	1
((0, 6), (1, 6), (5, 6))	342	17
((0, 6), (1, 6), (5, 6), (6, 6))	28	1
((0, 6), (1, 6), (6, 6))	142	8
((0, 6), (1, 6), (6, 6), (7, 6))	29	1
((0, 6), (1, 6), (7, 6))	36	1
((0, 6), (2, 6))	29773	1818
((0, 6), (2, 6), (3, 6))	6123	322
((0, 6), (2, 6), (3, 6), (4, 6))	1332	67
((0, 6), (2, 6), (3, 6), (4, 6), (5, 6))	628	27
((0, 6), (2, 6), (3, 6), (5, 6), (6, 6))	16	1
((0, 6), (2, 6), (4, 6))	173	11
((0, 6), (3, 6))	2973	227
((0, 6), (3, 6), (4, 6))	666	41
((0, 6), (3, 6), (4, 6), (5, 6))	80	5
((0, 6), (3, 6), (5, 6))	17	2
((0, 6), (4, 6))	2723	162
((0, 6), (4, 6), (5, 6))	135	6
((0, 6), (4, 6), (5, 6), (6, 6))	6	1
((0, 6), (5, 6))	95	9
((0, 6), (5, 6), (6, 6))	30	1
((0, 6), (6, 6))	184	6
((0, 6), (7, 6))	41	2
((0, 7),)	37102	4849
((0, 7), (0, 8))	138333	9150
((0, 7), (1, 7))	193884	10765
((0, 7), (1, 7), (2, 7))	282047	13740
((0, 7), (1, 7), (2, 7), (3, 7))	186909	8600
((0, 7), (1, 7), (2, 7), (3, 7), (4, 7))	88608	3656
((0, 7), (1, 7), (2, 7), (3, 7), (5, 7))	9325	365
((0, 7), (1, 7), (2, 7), (3, 7), (6, 7))	93	4
((0, 7), (1, 7), (2, 7), (4, 7))	9178	418
((0, 7), (1, 7), (2, 7), (4, 7), (5, 7))	3648	147
((0, 7), (1, 7), (2, 7), (5, 7))	561	25
((0, 7), (1, 7), (2, 7), (5, 7), (6, 7))	75	4
((0, 7), (1, 7), (2, 7), (6, 7))	63	3
((0, 7), (1, 7), (2, 7), (7, 7))	16	1
((0, 7), (1, 7), (3, 7))	23174	1204
((0, 7), (1, 7), (3, 7), (4, 7))	5973	272
((0, 7), (1, 7), (3, 7), (4, 7), (5, 7))	2962	135
((0, 7), (1, 7), (3, 7), (4, 7), (6, 7))	20	1
((0, 7), (1, 7), (3, 7), (5, 7))	69	4
((0, 7), (1, 7), (3, 7), (5, 7), (6, 7))	26	1
((0, 7), (1, 7), (4, 7))	2157	110
((0, 7), (1, 7), (4, 7), (5, 7))	434	20
((0, 7), (1, 7), (4, 7), (5, 7), (6, 7))	167	7
((0, 7), (1, 7), (5, 7))	289	16
((0, 7), (1, 7), (5, 7), (6, 7))	68	3
((0, 7), (1, 7), (5, 7), (6, 7), (7, 7))	14	1
((0, 7), (1, 7), (7, 7))	17	1
((0, 7), (1, 7), (8, 7))	15	1
((0, 7), (2, 7))	15748	1120
((0, 7), (2, 7), (3, 7))	7830	452
((0, 7), (2, 7), (3, 7), (4, 7))	1270	70
((0, 7), (2, 7), (3, 7), (4, 7), (5, 7))	3136	133
((0, 7), (2, 7), (3, 7), (5, 7))	10	1
((0, 7), (2, 7), (4, 7))	31	2
((0, 7), (2, 7), (4, 7), (5, 7))	9	1
((0, 7), (3, 7))	3882	281
((0, 7), (3, 7), (4, 7))	745	42
((0, 7), (3, 7), (4, 7), (5, 7))	82	5
((0, 7), (3, 7), (4, 7), (5, 7), (6, 7))	180	8
((0, 7), (3, 7), (5, 7))	23	2
((0, 7), (3, 7), (5, 7), (6, 7))	4	1
((0, 7), (3, 7), (5, 7), (6, 7), (7, 7))	21	1
((0, 7), (4, 7))	1335	87
((0, 7), (4, 7), (5, 7))	97	4
((0, 7), (4, 7), (5, 7), (7, 7))	30	1
((0, 7), (5, 7))	276	18
((0, 7), (5, 7), (6, 7))	15	1
((0, 7), (5, 7), (6, 7), (7, 7))	16	1
((0, 7), (6, 7))	56	4
((0, 7), (6, 7), (7, 7))	27	2
((0, 8),)	100010	10230
((0, 8), (1, 8))	286903	19620
((0, 8), (1, 8), (2, 8))	286592	16668
((0, 8), (1, 8), (2, 8), (3, 8))	144985	7600
((0, 8), (1, 8), (2, 8), (3, 8), (4, 8))	63629	2813
((0, 8), (1, 8), (2, 8), (3, 8), (5, 8))	5767	249
((0, 8), (1, 8), (2, 8), (3, 8), (6, 8))	127	6
((0, 8), (1, 8), (2, 8), (4, 8))	20290	1063
((0, 8), (1, 8), (2, 8), (4, 8), (5, 8))	5471	245
((0, 8), (1, 8), (2, 8), (5, 8))	433	19
((0, 8), (1, 8), (2, 8), (5, 8), (6, 8))	10	1
((0, 8), (1, 8), (2, 8), (6, 8))	93	5
((0, 8), (1, 8), (3, 8))	24940	1470
((0, 8), (1, 8), (3, 8), (4, 8))	10296	534
((0, 8), (1, 8), (3, 8), (4, 8), (5, 8))	3469	151
((0, 8), (1, 8), (3, 8), (5, 8))	16	1
((0, 8), (1, 8), (4, 8))	1299	80
((0, 8), (1, 8), (4, 8), (5, 8))	256	14
((0, 8), (1, 8), (4, 8), (5, 8), (6, 8))	21	1
((0, 8), (1, 8), (5, 8))	244	17
((0, 8), (1, 8), (5, 8), (6, 8))	78	4
((0, 8), (1, 8), (5, 8), (6, 8), (7, 8))	24	1
((0, 8), (1, 8), (6, 8))	39	4
((0, 8), (1, 8), (7, 8))	76	3
((0, 8), (1, 8), (8, 8))	81	4
((0, 8), (2, 8))	38058	2654
((0, 8), (2, 8), (3, 8))	26498	1532
((0, 8), (2, 8), (3, 8), (4, 8))	17542	942
((0, 8), (2, 8), (3, 8), (4, 8), (5, 8))	4935	228
((0, 8), (2, 8), (3, 8), (4, 8), (6, 8))	29	2
((0, 8), (2, 8), (4, 8))	452	27
((0, 8), (2, 8), (4, 8), (5, 8))	131	7
((0, 8), (2, 8), (4, 8), (5, 8), (6, 8))	9	1
((0, 8), (2, 8), (6, 8))	32	1
((0, 8), (3, 8))	5764	431
((0, 8), (3, 8), (4, 8))	2582	162
((0, 8), (3, 8), (4, 8), (5, 8))	605	31
((0, 8), (3, 8), (4, 8), (5, 8), (6, 8))	160	9
((0, 8), (3, 8), (5, 8))	41	3
((0, 8), (4, 8))	1110	94
((0, 8), (4, 8), (5, 8))	134	9
((0, 8), (4, 8), (5, 8), (6, 8))	13	1
((0, 8), (5, 8))	148	11
((0, 8), (5, 8), (6, 8))	38	3
((0, 8), (5, 8), (6, 8), (7, 8))	34	2
((0, 8), (6, 8))	48	2
((0, 8), (6, 8), (7, 8))	21	1
((0, 8), (7, 8))	27	2
((1, 0),)	20768	2733
((1, 0), (1, 1))	69149	4106
((1, 0), (1, 1), (1, 2))	73268	3821
((1, 0), (1, 1), (1, 2), (1, 3))	38835	1897
((1, 0), (1, 1), (1, 2), (1, 3), (1, 4))	29773	1189
((1, 0), (1, 1), (1, 2), (1, 3), (1, 5))	808	34
((1, 0), (1, 1), (1, 2), (1, 3), (1, 6))	71	3
((1, 0), (1, 1), (1, 2), (1, 4))	7502	345
((1, 0), (1, 1), (1, 2), (1, 4), (1, 5))	3794	144
((1, 0), (1, 1), (1, 2), (1, 4), (1, 6))	55	1
((1, 0), (1, 1), (1, 2), (1, 5))	161	8
((1, 0), (1, 1), (1, 2), (1, 5), (1, 6))	20	1
((1, 0), (1, 1), (1, 2), (1, 8))	26	1
((1, 0), (1, 1), (1, 3))	16902	897
((1, 0), (1, 1), (1, 3), (1, 4))	7580	358
((1, 0), (1, 1), (1, 3), (1, 4), (1, 5))	4305	168
((1, 0), (1, 1), (1, 3), (1, 5))	20	1
((1, 0), (1, 1), (1, 4))	1199	63
((1, 0), (1, 1), (1, 4), (1, 5))	229	12
((1, 0), (1, 1), (1, 4), (1, 6))	22	1
((1, 0), (1, 1), (1, 5))	103	7
((1, 0), (1, 1), (1, 7))	69	3
((1, 0), (1, 2))	11678	874
((1, 0), (1, 2), (1, 3))	5511	319
((1, 0), (1, 2), (1, 3), (1, 4))	1570	77
((1, 0), (1, 2), (1, 3), (1, 4), (1, 5))	3926	168
